recall@5,recall@10,recall@20,ndcg@5,ndcg@10,ndcg@20,hit@5,hit@10,hit@20,ablation
0.057523715473181324,0.09045070026454075,0.13458387969118382,0.036907965233747946,0.047492431657700285,0.05859516349115432,0.057523715473181324,0.09045070026454075,0.13458387969118382,all_features
0.058893833813474246,0.09192055275609605,0.13690555993368497,0.037666832151128496,0.04828254854430642,0.05959180675340203,0.058893833813474246,0.09192055275609605,0.13690555993368497,no_hour
0.06045851549803311,0.09373048235359517,0.1385536259086435,0.03955362437613876,0.05026445692173173,0.0615359704282499,0.06045851549803311,0.09373048235359517,0.1385536259086435,no_dow
0.05925026078028076,0.09279036535399084,0.13745001030041235,0.038152651835503294,0.04894256283607379,0.06017893916846627,0.05925026078028076,0.09279036535399084,0.13745001030041235,no_days_since
0.05773789865048248,0.09071883798268877,0.13554034655165084,0.037047849824741005,0.04765284933034796,0.058927630872920224,0.05773789865048248,0.09071883798268877,0.13554034655165084,no_cyclic
