recall@5,recall@10,recall@20,ndcg@5,ndcg@10,ndcg@20,hit@5,hit@10,hit@20,segment
0.06328806076252479,0.09888408725259101,0.1461864406779661,0.04048578088587595,0.05193896756107462,0.06383616905721462,0.06328806076252479,0.09888408725259101,0.1461864406779661,morning
0.05510922299590257,0.08705412131419522,0.13034111761896383,0.03520982972184732,0.04547733306826331,0.05635919798300315,0.05510922299590257,0.08705412131419522,0.13034111761896383,evening
0.059123506329591256,0.09288650212169407,0.13812195138181843,0.03776921752168079,0.048624781002906466,0.059995639959913465,0.059123506329591256,0.09288650212169407,0.13812195138181843,weekday
0.05473020453089729,0.08643280454209083,0.1296025670524293,0.03504977517996016,0.04524520068914644,0.05610763281940546,0.05473020453089729,0.08643280454209083,0.1296025670524293,weekend
0.08998459952398528,0.13561328259237104,0.19339688681286513,0.059312409205080394,0.07400908741166082,0.0885242248852108,0.08998459952398528,0.13561328259237104,0.19339688681286513,cold_start
